timestamp;event;symbol;period;magic;bid;ask;spread;ticket;order_type;lots;price;sl;tp;slip;result;error;floating_pl;closed_pl_today;vwap;basket_tp;note
2025.08.04 02:00:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.15840;1.15842;2;0;BUY;0.01;1.15842;0.00000;0.00000;5;0;0;0.00;0.00;;;EURUSD-Euro Scalper-0
2025.08.04 02:00:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.15840;1.15842;2;1;BUY;0.01;1.15842;0.00000;0.00000;5;1;0;-0.04;0.00;;;EURUSD-Euro Scalper-0
2025.08.04 02:00:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.15840;1.15842;2;0;-1;;;;;0;1;0;-0.04;0.00;1.15842;1.15872;
2025.08.04 02:00:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15840;1.15842;2;1;BUY;0.01;1.15842;0.00000;1.15872;0;0;0;-0.04;0.00;;;
2025.08.04 02:00:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15840;1.15842;2;1;BUY;0.01;1.15842;0.00000;1.15872;0;1;0;-0.04;0.00;;;
2025.08.04 02:05:01;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.15847;1.15849;2;0;BUY;0.01;1.15849;0.00000;0.00000;5;0;0;0.00;0.28;;;EURUSD-Euro Scalper-0
2025.08.04 02:05:01;ORDER_SEND_RESULT;EURUSD;5;101111;1.15847;1.15849;2;2;BUY;0.01;1.15849;0.00000;0.00000;5;1;0;-0.04;0.28;;;EURUSD-Euro Scalper-0
2025.08.04 02:05:01;BASKET_TP_ASSIGN;EURUSD;5;101111;1.15847;1.15849;2;0;-1;;;;;0;1;0;-0.04;0.28;1.15849;1.15879;
2025.08.04 02:05:01;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15847;1.15849;2;2;BUY;0.01;1.15849;0.00000;1.15879;0;0;0;-0.04;0.28;;;
2025.08.04 02:05:01;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15847;1.15849;2;2;BUY;0.01;1.15849;0.00000;1.15879;0;1;0;-0.04;0.28;;;
2025.08.04 02:10:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.15807;1.15809;2;0;BUY;0.01;1.15809;0.00000;0.00000;5;0;0;-0.44;0.28;;;EURUSD-Euro Scalper-1
2025.08.04 02:10:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.15807;1.15809;2;3;BUY;0.01;1.15809;0.00000;0.00000;5;1;0;-0.48;0.28;;;EURUSD-Euro Scalper-1
2025.08.04 02:10:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.15807;1.15809;2;0;-1;;;;;0;1;0;-0.48;0.28;1.15829;1.15859;
2025.08.04 02:10:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15807;1.15809;2;2;BUY;0.01;1.15849;0.00000;1.15859;0;0;0;-0.48;0.28;;;
2025.08.04 02:10:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15807;1.15809;2;2;BUY;0.01;1.15849;0.00000;1.15859;0;1;0;-0.48;0.28;;;
2025.08.04 02:10:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15807;1.15809;2;3;BUY;0.01;1.15809;0.00000;1.15859;0;0;0;-0.48;0.28;;;
2025.08.04 02:10:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15807;1.15809;2;3;BUY;0.01;1.15809;0.00000;1.15859;0;1;0;-0.48;0.28;;;
2025.08.04 02:25:03;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.15790;1.15792;2;0;BUY;0.01;1.15792;0.00000;0.00000;5;0;0;-0.82;0.28;;;EURUSD-Euro Scalper-2
2025.08.04 02:25:03;ORDER_SEND_RESULT;EURUSD;5;101111;1.15790;1.15792;2;4;BUY;0.01;1.15792;0.00000;0.00000;5;1;0;-0.86;0.28;;;EURUSD-Euro Scalper-2
2025.08.04 02:25:03;BASKET_TP_ASSIGN;EURUSD;5;101111;1.15790;1.15792;2;0;-1;;;;;0;1;0;-0.86;0.28;1.15817;1.15847;
2025.08.04 02:25:03;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15790;1.15792;2;2;BUY;0.01;1.15849;0.00000;1.15847;0;0;0;-0.86;0.28;;;
2025.08.04 02:25:03;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15790;1.15792;2;2;BUY;0.01;1.15849;0.00000;1.15847;0;1;0;-0.86;0.28;;;
2025.08.04 02:25:03;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15790;1.15792;2;3;BUY;0.01;1.15809;0.00000;1.15847;0;0;0;-0.86;0.28;;;
2025.08.04 02:25:03;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15790;1.15792;2;3;BUY;0.01;1.15809;0.00000;1.15847;0;1;0;-0.86;0.28;;;
2025.08.04 02:25:03;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15790;1.15792;2;4;BUY;0.01;1.15792;0.00000;1.15847;0;0;0;-0.86;0.28;;;
2025.08.04 02:25:03;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15790;1.15792;2;4;BUY;0.01;1.15792;0.00000;1.15847;0;1;0;-0.86;0.28;;;
2025.08.04 02:50:05;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.15887;1.15889;2;0;BUY;0.01;1.15889;0.00000;0.00000;5;0;0;0.00;1.13;;;EURUSD-Euro Scalper-0
2025.08.04 02:50:05;ORDER_SEND_RESULT;EURUSD;5;101111;1.15887;1.15889;2;5;BUY;0.01;1.15889;0.00000;0.00000;5;1;0;-0.04;1.13;;;EURUSD-Euro Scalper-0
2025.08.04 02:50:05;BASKET_TP_ASSIGN;EURUSD;5;101111;1.15887;1.15889;2;0;-1;;;;;0;1;0;-0.04;1.13;1.15889;1.15919;
2025.08.04 02:50:05;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15887;1.15889;2;5;BUY;0.01;1.15889;0.00000;1.15919;0;0;0;-0.04;1.13;;;
2025.08.04 02:50:05;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15887;1.15889;2;5;BUY;0.01;1.15889;0.00000;1.15919;0;1;0;-0.04;1.13;;;
2025.08.04 03:15:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.15732;1.15734;2;0;BUY;0.01;1.15734;0.00000;0.00000;5;0;0;-1.59;1.13;;;EURUSD-Euro Scalper-1
2025.08.04 03:15:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.15732;1.15734;2;6;BUY;0.01;1.15734;0.00000;0.00000;5;1;0;-1.63;1.13;;;EURUSD-Euro Scalper-1
2025.08.04 03:15:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.15732;1.15734;2;0;-1;;;;;0;1;0;-1.63;1.13;1.15812;1.15842;
2025.08.04 03:15:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15732;1.15734;2;5;BUY;0.01;1.15889;0.00000;1.15842;0;0;0;-1.63;1.13;;;
2025.08.04 03:15:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15732;1.15734;2;5;BUY;0.01;1.15889;0.00000;1.15842;0;1;0;-1.63;1.13;;;
2025.08.04 03:15:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15732;1.15734;2;6;BUY;0.01;1.15734;0.00000;1.15842;0;0;0;-1.63;1.13;;;
2025.08.04 03:15:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15732;1.15734;2;6;BUY;0.01;1.15734;0.00000;1.15842;0;1;0;-1.63;1.13;;;
2025.08.04 03:20:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.15682;1.15684;2;0;BUY;0.01;1.15684;0.00000;0.00000;5;0;0;-2.63;1.13;;;EURUSD-Euro Scalper-2
2025.08.04 03:20:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.15682;1.15684;2;7;BUY;0.01;1.15684;0.00000;0.00000;5;1;0;-2.67;1.13;;;EURUSD-Euro Scalper-2
2025.08.04 03:20:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.15682;1.15684;2;0;-1;;;;;0;1;0;-2.67;1.13;1.15769;1.15799;
2025.08.04 03:20:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15682;1.15684;2;5;BUY;0.01;1.15889;0.00000;1.15799;0;0;0;-2.67;1.13;;;
2025.08.04 03:20:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15682;1.15684;2;5;BUY;0.01;1.15889;0.00000;1.15799;0;1;0;-2.67;1.13;;;
2025.08.04 03:20:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15682;1.15684;2;6;BUY;0.01;1.15734;0.00000;1.15799;0;0;0;-2.67;1.13;;;
2025.08.04 03:20:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15682;1.15684;2;6;BUY;0.01;1.15734;0.00000;1.15799;0;1;0;-2.67;1.13;;;
2025.08.04 03:20:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15682;1.15684;2;7;BUY;0.01;1.15684;0.00000;1.15799;0;0;0;-2.67;1.13;;;
2025.08.04 03:20:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15682;1.15684;2;7;BUY;0.01;1.15684;0.00000;1.15799;0;1;0;-2.67;1.13;;;
2025.08.04 03:25:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.15654;1.15656;2;0;BUY;0.01;1.15656;0.00000;0.00000;5;0;0;-3.51;1.13;;;EURUSD-Euro Scalper-3
2025.08.04 03:25:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.15654;1.15656;2;8;BUY;0.01;1.15656;0.00000;0.00000;5;1;0;-3.55;1.13;;;EURUSD-Euro Scalper-3
2025.08.04 03:25:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.15654;1.15656;2;0;-1;;;;;0;1;0;-3.55;1.13;1.15741;1.15771;
2025.08.04 03:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15654;1.15656;2;5;BUY;0.01;1.15889;0.00000;1.15771;0;0;0;-3.55;1.13;;;
2025.08.04 03:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15654;1.15656;2;5;BUY;0.01;1.15889;0.00000;1.15771;0;1;0;-3.55;1.13;;;
2025.08.04 03:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15654;1.15656;2;6;BUY;0.01;1.15734;0.00000;1.15771;0;0;0;-3.55;1.13;;;
2025.08.04 03:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15654;1.15656;2;6;BUY;0.01;1.15734;0.00000;1.15771;0;1;0;-3.55;1.13;;;
2025.08.04 03:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.15654;1.15656;2;7;BUY;0.01;1.15684;0.00000;1.15771;0;0;0;-3.55;1.13;;;
2025.08.04 03:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.15654;1.15656;2;7;BUY;0.01;1.15684;0.00000;1.15771;0;1;0;-3.55;1.13;;;
